,USA,UK,Italy,Estony
166,https://www.info-clipper.com/en/company/united-states/factset-research-systems-inc.usd34ysr2.html,https://www.info-clipper.com/en/company/united-kingdom/natwest-markets-nv.gbd3uxmtk.html,https://www.info-clipper.com/en/company/italy/abet-spa.itd72tm7z.html,
167,https://www.info-clipper.com/en/company/united-states/bitrode-corporation.usd1bkqub.html,https://www.info-clipper.com/en/company/united-kingdom/rb-uk-commercial-limited.gbd3mu5bz.html,https://www.info-clipper.com/en/company/italy/tower-spa.itdaeo5jm.html,
168,https://www.info-clipper.com/en/company/united-states/ebsco-industries-inc.usd20skg.html,https://www.info-clipper.com/en/company/united-kingdom/abellio-east-anglia-limited.gbd3ljacr.html,https://www.info-clipper.com/en/company/italy/pfch-luxe-italia-srl.itd7awjiy.html,
169,https://www.info-clipper.com/en/company/united-states/hpd-llc.usd2imy9m.html,https://www.info-clipper.com/en/company/united-kingdom/abellio-east-midlands-limited.gbd3nprnp.html,https://www.info-clipper.com/en/company/italy/compagnia-aerea-italiana-spa.itd7cy1i8.html,
170,https://www.info-clipper.com/en/company/united-states/brunswick-group-llp.usdg6yod.html,https://www.info-clipper.com/en/company/united-kingdom/db-cargo-holdings-limited.gbd84tczm.html,https://www.info-clipper.com/en/company/italy/alitalia-societa-aerea-italiana-spa.itd7760kb.html,
171,https://www.info-clipper.com/en/company/united-states/nippon-steel-trading-americas-inc.usd5pojl.html,https://www.info-clipper.com/en/company/united-kingdom/azelis-uk-limited.gbd3wfmy9.html,https://www.info-clipper.com/en/company/italy/rigoni-di-asiago-srl.itd5m4lm9.html,
172,https://www.info-clipper.com/en/company/united-states/cultech-inc.usdu0f26.html,https://www.info-clipper.com/en/company/united-kingdom/dolfin-financial-ltd.gbd3l6i9c.html,https://www.info-clipper.com/en/company/italy/rigoni-srl.itd7ac1ej.html,
173,https://www.info-clipper.com/en/company/united-states/complexcare-solutions-llc.usdk1ast.html,https://www.info-clipper.com/en/company/united-kingdom/ineos-acetyls-uk-limited.gbd3nrl0t.html,https://www.info-clipper.com/en/company/italy/toi-toi-italia-srl.itd7e22vh.html,
174,https://www.info-clipper.com/en/company/united-states/aspentech-corporation.usdr3iun.html,https://www.info-clipper.com/en/company/united-kingdom/lch-limited.gbd3h4yyv.html,https://www.info-clipper.com/en/company/italy/opis-srl.itd8i7icm.html,
175,https://www.info-clipper.com/en/company/united-states/verily-life-sciences-llc.usd1bo00o.html,https://www.info-clipper.com/en/company/united-kingdom/abn-amro-clearing-london-limited.gbd3pnl03.html,https://www.info-clipper.com/en/company/italy/cf-assicurazioni-spa-compagnia-di-assicurazione-per-il-credito-e-la-famiglia.itdetcbb1.html,
176,https://www.info-clipper.com/en/company/united-states/cec-educational-services-llc.usdfx9a4d.html,https://www.info-clipper.com/en/company/united-kingdom/shell-international-petroleum-company-limited.gbd3h6pxz.html,https://www.info-clipper.com/en/company/italy/tomatis-lamiere-srl.itd5lkhhl.html,
177,https://www.info-clipper.com/en/company/united-states/godaddycom-llc.usdg06ngv.html,https://www.info-clipper.com/en/company/united-kingdom/crown-packaging-manufacturing-uk-limited.gbd3o6zn1.html,https://www.info-clipper.com/en/company/italy/societa-italiana-coloranti-naturali-affini-srl.itd75kz34.html,
178,https://www.info-clipper.com/en/company/united-states/godaddy-inc.usd1bagko.html,https://www.info-clipper.com/en/company/united-kingdom/crown-holdings-limited.gbd3ndc38.html,https://www.info-clipper.com/en/company/italy/intesa-sanpaolo-spa.itd757oga.html,
179,https://www.info-clipper.com/en/company/united-states/godaddy-msh-inc.usdxl2p8.html,https://www.info-clipper.com/en/company/united-kingdom/ecoatm-international-limited.gbd3pjibn.html,https://www.info-clipper.com/en/company/italy/ariston-spa.itd7akh1a.html,
180,https://www.info-clipper.com/en/company/united-states/delaware-capital-holdings-inc.usd37zoo7.html,https://www.info-clipper.com/en/company/united-kingdom/a-plan-holdings.gbd4ut6sz.html,https://www.info-clipper.com/en/company/italy/industries-spa.itd9cg0ir.html,
181,https://www.info-clipper.com/en/company/united-states/ashly-audio-inc.usd17v24q.html,https://www.info-clipper.com/en/company/united-kingdom/tesco-plc.gbd3l3xo3.html,https://www.info-clipper.com/en/company/italy/multimarine-services-srl-in-forma-abbreviato-mms-srl.itd78osah.html,
182,https://www.info-clipper.com/en/company/united-states/genpact-process-solutions-llc.usd9yrfv2.html,https://www.info-clipper.com/en/company/united-kingdom/boohoocom-uk-limited.gbd5rxyd8.html,https://www.info-clipper.com/en/company/italy/valeo-spa.itd732hpu.html,
183,https://www.info-clipper.com/en/company/united-states/merz-north-america-inc.usd29mts9.html,https://www.info-clipper.com/en/company/united-kingdom/boohoo-group-plc.gbd3mzuxs.html,https://www.info-clipper.com/en/company/italy/valeo-service-italia-spa.itd784i59.html,
184,https://www.info-clipper.com/en/company/united-states/bank-leumi-usa.usdwgulk.html,https://www.info-clipper.com/en/company/united-kingdom/urenco-limited.gbd3lecrz.html,https://www.info-clipper.com/en/company/italy/finlav-spa.itd7bw8w2.html,
185,https://www.info-clipper.com/en/company/united-states/chapter-4-corp.usdfbiyoy.html,https://www.info-clipper.com/en/company/united-kingdom/lnrs-data-services-limited.gbd3hc8s6.html,https://www.info-clipper.com/en/company/italy/euregio-plus-societa-di-gestione-del-risparmio-spa.itd7dtmn1.html,
186,https://www.info-clipper.com/en/company/united-states/linode-limited-liability-company.usd383yqm.html,https://www.info-clipper.com/en/company/united-kingdom/barclays-plc.gbd3h1hnf.html,https://www.info-clipper.com/en/company/italy/gewiss-spa.itd737kr3.html,
187,https://www.info-clipper.com/en/company/united-states/simcorp-usa-inc.usd1u689h.html,https://www.info-clipper.com/en/company/united-kingdom/barclays-execution-services-limited.gbd4vgffh.html,https://www.info-clipper.com/en/company/italy/agricola-piano-verde-srl-societa-agricola.itd74v2e2.html,
188,https://www.info-clipper.com/en/company/united-states/associated-industries-insurance-company-inc.usd2n9ilm.html,https://www.info-clipper.com/en/company/united-kingdom/ascent-flight-training-limited.gbd3hos80.html,https://www.info-clipper.com/en/company/italy/italia-trasporto-aereo-spa.itd7aromu.html,
189,https://www.info-clipper.com/en/company/united-states/general-electric-international-operations-company-inc.usdfnyqvj.html,https://www.info-clipper.com/en/company/united-kingdom/chr-estates-limited.gbd3irb6e.html,https://www.info-clipper.com/en/company/italy/richemont-italia-spa.itd73k4ji.html,
190,https://www.info-clipper.com/en/company/united-states/bp-alternative-energy-north-america-inc.usdd4rxbd.html,https://www.info-clipper.com/en/company/united-kingdom/shimadzu-uk-limited.gbd5plc4x.html,https://www.info-clipper.com/en/company/italy/patek-philippe-italia-srl.itd76di0y.html,
191,https://www.info-clipper.com/en/company/united-states/shell-energy-north-america-lp.usddunxpo.html,https://www.info-clipper.com/en/company/united-kingdom/dfds-logistics-limited.gbdc7do02.html,https://www.info-clipper.com/en/company/italy/viasat-group-spa.itd78s96a.html,
192,https://www.info-clipper.com/en/company/united-states/nielsen-consumer-llc.usdzu0ms.html,https://www.info-clipper.com/en/company/united-kingdom/dfds-logistics-contracts-limited.gbd3r3u8t.html,https://www.info-clipper.com/en/company/italy/onclusive-media-srl.itd73qe17.html,
193,https://www.info-clipper.com/en/company/united-states/martin-retail-group-llc.usddn824k.html,https://www.info-clipper.com/en/company/united-kingdom/dfds-pension-limited.gbd3meerz.html,https://www.info-clipper.com/en/company/italy/dynacast-italia-torino-spa.itd73fwcf.html,
194,https://www.info-clipper.com/en/company/united-states/new-balance-athletics-inc.usdz24p7.html,https://www.info-clipper.com/en/company/united-kingdom/dfds-fresh-logistics-limited.gbd3ndtkn.html,https://www.info-clipper.com/en/company/italy/vossloh-schwabe-italia-spa.itd733dji.html,
195,https://www.info-clipper.com/en/company/united-states/saucony-inc.usdmdpp.html,https://www.info-clipper.com/en/company/united-kingdom/colt-technology-services.gbd8cjcu8.html,https://www.info-clipper.com/en/company/italy/tre-altamira-srl.itdaf0a7g.html,
196,https://www.info-clipper.com/en/company/united-states/magna-powertrain-usa-inc.usd2qm2vj.html,https://www.info-clipper.com/en/company/united-kingdom/colt-technology-services-europe-limited.gbd7l5ux0.html,https://www.info-clipper.com/en/company/italy/deluxe-ets-italy-srl.itd78mks9.html,
197,https://www.info-clipper.com/en/company/united-states/texas-united-corporation.usduw6df.html,https://www.info-clipper.com/en/company/united-kingdom/colt-data-centre-services-uk-limited.gbd3l2roz.html,https://www.info-clipper.com/en/company/italy/grenke-locazione-srl.itd5lsnug.html,
198,https://www.info-clipper.com/en/company/united-states/aac-technologies-holdings-inc.usd1ecico.html,https://www.info-clipper.com/en/company/united-kingdom/principal-real-estate-europe-limited.gbd3hmds2.html,https://www.info-clipper.com/en/company/italy/amazon-italia-services-srl.itd5lz6kz.html,
199,https://www.info-clipper.com/en/company/united-states/forest-river-inc.usddvf3ql.html,https://www.info-clipper.com/en/company/united-kingdom/zodia-custody-limited.gbd3qcdyz.html,https://www.info-clipper.com/en/company/italy/amazon-italia-logistica-srl.itd74gd6a.html,
200,https://www.info-clipper.com/en/company/united-states/semiconductor-components-industries-llc.usdqa9v6.html,https://www.info-clipper.com/en/company/united-kingdom/cml-f-l-ltd.gbd3hth65.html,https://www.info-clipper.com/en/company/italy/amazon-italia-customer-services-srl.itde6cdny.html,
201,https://www.info-clipper.com/en/company/united-states/revolut-technologies-inc.usd1ce3et.html,https://www.info-clipper.com/en/company/united-kingdom/zigzag-global-ltd.gbd3ncg9j.html,https://www.info-clipper.com/en/company/italy/amazon-eu-sa-rl.itd77cbuv.html,
202,https://www.info-clipper.com/en/company/united-states/psg-global-solutions-llc.usdqk7zs.html,https://www.info-clipper.com/en/company/united-kingdom/xodus-group-limited.gbd5qh1em.html,https://www.info-clipper.com/en/company/italy/amazon-italia-transport-srl.itd78hcoo.html,
203,https://www.info-clipper.com/en/company/united-states/bungie-inc.usddda1wi.html,https://www.info-clipper.com/en/company/united-kingdom/dignity-funerals-limited.gbd3ltc4s.html,https://www.info-clipper.com/en/company/italy/amazon-online-italy-srl.itd78bsg8.html,
204,https://www.info-clipper.com/en/company/united-states/mgm-resorts-international.usd2wnm6x.html,https://www.info-clipper.com/en/company/united-kingdom/croda-europe-limited.gbd3h1xd9.html,https://www.info-clipper.com/en/company/italy/liberty-specialty-markets-europe-sarl-filiale-italiana.itd795yoz.html,
205,https://www.info-clipper.com/en/company/united-states/walmart-inc.usdem3lg1.html,https://www.info-clipper.com/en/company/united-kingdom/croda-international-public-limited-company.gbd3ignen.html,https://www.info-clipper.com/en/company/italy/direct-channel-spa.itd77qgam.html,
206,https://www.info-clipper.com/en/company/united-states/zara-usa-inc.usdecfco0.html,https://www.info-clipper.com/en/company/united-kingdom/croda-investments-no-3-limited.gbd3nrmcs.html,https://www.info-clipper.com/en/company/italy/allianz-direct-spa.itd7a047r.html,
207,https://www.info-clipper.com/en/company/united-states/blackstone-group-holdings-llc.usd9z4anl.html,https://www.info-clipper.com/en/company/united-kingdom/smith-nephew-uk-limited.gbd70mz0d.html,https://www.info-clipper.com/en/company/italy/wind-tre-spa.itd5ltoiq.html,
208,https://www.info-clipper.com/en/company/united-states/ihs-markit-global-llc.usd1ccq6p.html,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-paper-limited.gbd3i8q8f.html,https://www.info-clipper.com/en/company/italy/esprinet-spa.itd751mk4.html,
209,https://www.info-clipper.com/en/company/united-states/twitter-inc.usd2sakp.html,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-logistics-limited.gbd3lyfvy.html,https://www.info-clipper.com/en/company/italy/dupessey-italia-srl.itd7l51tm.html,
210,https://www.info-clipper.com/en/company/united-states/gap-inc-the.usdsy8rn.html,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-packaging-limited.gbd3mckh6.html,https://www.info-clipper.com/en/company/italy/lns-italia-srl.itd7cnr65.html,
211,https://www.info-clipper.com/en/company/united-states/netflix-global-llc.usd1c1fi8.html,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-recycling-uk-limited.gbd6kk3dx.html,https://www.info-clipper.com/en/company/italy/aruba-spa.itd7djdvp.html,
212,https://www.info-clipper.com/en/company/united-states/netflix-worldwide-entertainment-llc.usd1cbzyo.html,https://www.info-clipper.com/en/company/united-kingdom/hill-smith-holdings-plc.gbd3lu1yk.html,https://www.info-clipper.com/en/company/italy/gestioni-spa.itd7cidk0.html,
213,https://www.info-clipper.com/en/company/united-states/netflix-productions-llc.usd1xt4su.html,https://www.info-clipper.com/en/company/united-kingdom/smiths-group-plc.gbd3h6vvs.html,https://www.info-clipper.com/en/company/italy/aa-modelleria-srl.itd73o1t7.html,
214,https://www.info-clipper.com/en/company/united-states/wells-fargo-company.usd4588z.html,https://www.info-clipper.com/en/company/united-kingdom/bioreliance-biotech-limited.gbd8cnpg6.html,https://www.info-clipper.com/en/company/italy/flos-spa.itd737p8v.html,
215,https://www.info-clipper.com/en/company/united-states/umb-bank-na.usd45alr.html,https://www.info-clipper.com/en/company/united-kingdom/dura-id-solutions-limited.gbd3p1xd4.html,https://www.info-clipper.com/en/company/italy/flos-roma-srl.itd7ldjqc.html,
216,https://www.info-clipper.com/en/company/united-states/lufthansa-aviation-training-usa-inc.usdd0mucc.html,https://www.info-clipper.com/en/company/united-kingdom/dura-automotive-holdings-uk-ltd.gbd3nwc00.html,https://www.info-clipper.com/en/company/italy/esseco-group-srl.itdaffedd.html,
217,https://www.info-clipper.com/en/company/united-states/riot-games-inc.usd1ad37.html,https://www.info-clipper.com/en/company/united-kingdom/total-marketing-support-global-limited.gbd3nvczp.html,https://www.info-clipper.com/en/company/italy/esseco-srl.itd755b2i.html,
218,https://www.info-clipper.com/en/company/united-states/gray-media-group-inc.usdfottgx.html,https://www.info-clipper.com/en/company/united-kingdom/total-marketing-support-limited.gbd3n7dla.html,https://www.info-clipper.com/en/company/italy/elba-italy-spa.itd733e95.html,
219,https://www.info-clipper.com/en/company/united-states/bamko-llc.usd1bre5o.html,https://www.info-clipper.com/en/company/united-kingdom/be-ii-investments-limited.gbd3h1lhd.html,https://www.info-clipper.com/en/company/italy/supplyme-srl.itd7992ab.html,
220,https://www.info-clipper.com/en/company/united-states/regal-rexnord-corporation.usd3mzuv.html,https://www.info-clipper.com/en/company/united-kingdom/bridgepoint-advisers-europe-limited.gbd3ksljs.html,https://www.info-clipper.com/en/company/italy/howden-italia-spa.itd7avntn.html,
221,https://www.info-clipper.com/en/company/united-states/simpson-strong-tie-company-inc.usd15ixpw.html,https://www.info-clipper.com/en/company/united-kingdom/cnh-industrial-oldco-capital-limited.gbd3yk4g2.html,https://www.info-clipper.com/en/company/italy/barilla-holding-srl.itd75k4bu.html,
222,https://www.info-clipper.com/en/company/united-states/helix-energy-solutions-group-inc.usd1mkqnw.html,https://www.info-clipper.com/en/company/united-kingdom/cnh-uk-limited.gbd4xs2xe.html,https://www.info-clipper.com/en/company/italy/barilla-g-e-r-fratelli-spa.itd7839d3.html,
223,https://www.info-clipper.com/en/company/united-states/hwaseung-automotive-america-holdings-inc.usd2ih46x.html,https://www.info-clipper.com/en/company/united-kingdom/ic-financial-services-uk-limited.gbd3m3iqq.html,https://www.info-clipper.com/en/company/italy/first-spa.itd7a3s7m.html,
224,https://www.info-clipper.com/en/company/united-states/angelo-gordon-co-lp.usd602j3i.html,https://www.info-clipper.com/en/company/united-kingdom/cnh-industrial-nv.gbd3mhggu.html,https://www.info-clipper.com/en/company/italy/integra-document-management-srl.itd7lbvda.html,
225,https://www.info-clipper.com/en/company/united-states/cobham-advanced-electronic-solutions-inc.usdde049j.html,https://www.info-clipper.com/en/company/united-kingdom/natixis.gbd3uic0w.html,https://www.info-clipper.com/en/company/italy/elettrosystem-srl.itd769wjg.html,
226,https://www.info-clipper.com/en/company/united-states/avsc-holding-corp.usd1bzcxz.html,https://www.info-clipper.com/en/company/united-kingdom/natixis-investment-managers-uk-limited.gbd3x0ml7.html,https://www.info-clipper.com/en/company/italy/ariston-holding-nv.itd7ag1ao.html,
227,https://www.info-clipper.com/en/company/united-states/california-state-university-long-beach.usd2ci7dv.html,https://www.info-clipper.com/en/company/united-kingdom/pramex-international-ltd.gbdco9tzf.html,https://www.info-clipper.com/en/company/italy/cementir-holding-nv.itd72zid8.html,
228,https://www.info-clipper.com/en/company/united-states/horseshoe-entertainment.usddnbxhl.html,https://www.info-clipper.com/en/company/united-kingdom/dhl-international-limited.gbd3lbneu.html,https://www.info-clipper.com/en/company/italy/italcer-spa.itd73aqsd.html,
229,https://www.info-clipper.com/en/company/united-states/isle-of-capri-lake-charles.usd1g4zuy.html,https://www.info-clipper.com/en/company/united-kingdom/dhl-supply-chain-limited.gbd3i7jj7.html,https://www.info-clipper.com/en/company/italy/pomellato-spa.itd732ehn.html,
230,https://www.info-clipper.com/en/company/united-states/penn-entertainment-inc.usd2fpjkk.html,https://www.info-clipper.com/en/company/united-kingdom/google-uk-limited.gbd3yttdv.html,https://www.info-clipper.com/en/company/italy/pomellato-europa-spa.itdaf60ic.html,
231,https://www.info-clipper.com/en/company/united-states/disney-publishing-worldwide.usdddgc6t.html,https://www.info-clipper.com/en/company/united-kingdom/accor-limited.gbd3r6im6.html,https://www.info-clipper.com/en/company/italy/general-electric-international-inc.itd79t4tx.html,
232,https://www.info-clipper.com/en/company/united-states/cprime-inc.usd37pulw.html,https://www.info-clipper.com/en/company/united-kingdom/accor-uk-business-leisure-hotels-limited.gbd3law77.html,https://www.info-clipper.com/en/company/italy/prysmian-powerlink-srl.itd5lhzqm.html,
233,https://www.info-clipper.com/en/company/united-states/blackrock-financial-management-inc.usdcy1eyj.html,https://www.info-clipper.com/en/company/united-kingdom/accor-uk-economy-hotels-limited.gbd4u2o5d.html,https://www.info-clipper.com/en/company/italy/prysmian-spa.itd8zxrp2.html,
234,https://www.info-clipper.com/en/company/united-states/riverside-partners-llc.usdmvwai.html,https://www.info-clipper.com/en/company/united-kingdom/gb3-limited.gbdc7y02p.html,https://www.info-clipper.com/en/company/italy/prysmian-electronics-srl.itd746l2h.html,
235,https://www.info-clipper.com/en/company/united-states/steelastic-company-llc-the.usdi6lvq.html,https://www.info-clipper.com/en/company/united-kingdom/sse-insurance-limited.gbd3tdg72.html,https://www.info-clipper.com/en/company/italy/treves-italia-srl.itdatyob2.html,
236,https://www.info-clipper.com/en/company/united-states/microsoft-corporation.usd1ci481.html,https://www.info-clipper.com/en/company/united-kingdom/luceco-plc.gbdbvwq1z.html,https://www.info-clipper.com/en/company/italy/cova-montenapoleone-srl.itd5lgf21.html,
237,https://www.info-clipper.com/en/company/united-states/aon-consulting-inc.usd16n9ag.html,https://www.info-clipper.com/en/company/united-kingdom/luceco-lighting-limited.gbd3n2dnd.html,https://www.info-clipper.com/en/company/italy/pasticceria-confetteria-cova-srl.itd77j3uj.html,
238,https://www.info-clipper.com/en/company/united-states/assuredpartners-of-illinois-llc.usd1qo02a.html,https://www.info-clipper.com/en/company/united-kingdom/bre-global-limited.gbd3mz2uh.html,https://www.info-clipper.com/en/company/italy/saldi-privati-srl.itd7l9cy7.html,
239,https://www.info-clipper.com/en/company/united-states/waste-management-national-services-inc.usd1bmksg.html,https://www.info-clipper.com/en/company/united-kingdom/alliance-pharma-plc.gbd3ob9xp.html,https://www.info-clipper.com/en/company/italy/gianni-versace-srl.itd9c86xb.html,
240,https://www.info-clipper.com/en/company/united-states/waste-management-inc.usd37whxx.html,https://www.info-clipper.com/en/company/united-kingdom/corporate-travel-management-limited.gbd6lkzgx.html,https://www.info-clipper.com/en/company/italy/microbial-control-italy-srl.itd7bdkbx.html,
241,https://www.info-clipper.com/en/company/united-states/vt-services-inc.usda4c9dr.html,https://www.info-clipper.com/en/company/united-kingdom/keyline-travel-management-limited.gbd3r8clq.html,https://www.info-clipper.com/en/company/italy/italia-t1-roncolo-srl.itd78qovz.html,
242,https://www.info-clipper.com/en/company/united-states/progress-software-corporation.usd1st4z2.html,https://www.info-clipper.com/en/company/united-kingdom/corporate-travel-management-limited.gbdc80uwv.html,https://www.info-clipper.com/en/company/italy/autodis-italia-srl.itd78q1jx.html,
243,https://www.info-clipper.com/en/company/united-states/loon-llc.usdblvth.html,https://www.info-clipper.com/en/company/united-kingdom/egencia-uk-ltd.gbd3hxfm6.html,https://www.info-clipper.com/en/company/italy/luxottica-group-spa.itd782om8.html,
244,https://www.info-clipper.com/en/company/united-states/sentinel-capital-partners-llc.usdfizpam.html,https://www.info-clipper.com/en/company/united-kingdom/de-agostini-uk-limited.gbd3hkrr2.html,https://www.info-clipper.com/en/company/italy/bulgari-spa.itd73pl77.html,
245,https://www.info-clipper.com/en/company/united-states/southern-newspapers-of-alabama-inc.usdx7y4g.html,https://www.info-clipper.com/en/company/united-kingdom/computershare-investor-services-plc.gbdalnoer.html,https://www.info-clipper.com/en/company/italy/bulgari-roma-srl.itd7a5wja.html,
246,https://www.info-clipper.com/en/company/united-states/retal-pa-llc.usd1buh9l.html,https://www.info-clipper.com/en/company/united-kingdom/computershare-limited.gbdcuwsy6.html,https://www.info-clipper.com/en/company/italy/maschio-gaspardo-spa.itd7334wz.html,
247,https://www.info-clipper.com/en/company/united-states/embrace-pet-insurance-agency-llc.usd3r56m.html,https://www.info-clipper.com/en/company/united-kingdom/computershare-voucher-services-limited.gbdc6uk59.html,https://www.info-clipper.com/en/company/italy/universita-degli-studi-di-foggia.itd8i14zn.html,
248,https://www.info-clipper.com/en/company/united-states/compressor-controls-llc.usd15g9jm.html,https://www.info-clipper.com/en/company/united-kingdom/computershare-mortgage-services-limited.gbd8cnidt.html,https://www.info-clipper.com/en/company/italy/data-flow-srl.itdau8i05.html,
249,https://www.info-clipper.com/en/company/united-states/xpo-nat-solutions-llc.usd1ynhyj.html,https://www.info-clipper.com/en/company/united-kingdom/computershare-trustees-limited.gbd3ogu63.html,https://www.info-clipper.com/en/company/italy/madic-italia-spa.itd730b7f.html,
250,https://www.info-clipper.com/en/company/united-states/airbus-ds-geo-inc.usd1w3tpa.html,https://www.info-clipper.com/en/company/united-kingdom/homeloan-management-limited.gbd6l0r7l.html,https://www.info-clipper.com/en/company/italy/pirelli-c-spa.itd783az2.html,
251,https://www.info-clipper.com/en/company/united-states/airbus-americas-inc.usd2lvzs6.html,https://www.info-clipper.com/en/company/united-kingdom/tag-worldwide-group-limited.gbd3i73hp.html,https://www.info-clipper.com/en/company/italy/skf-industrie-spa.itd73fa95.html,
252,https://www.info-clipper.com/en/company/united-states/airbus-group-supply-services-inc.usd5tlv7.html,https://www.info-clipper.com/en/company/united-kingdom/the-appointment-group-limited.gbd7l8rq8.html,https://www.info-clipper.com/en/company/italy/skf-seals-italy-spa.itd738fy1.html,
253,https://www.info-clipper.com/en/company/united-states/airbus-americas-customer-services-inc.usd34vzlc.html,https://www.info-clipper.com/en/company/united-kingdom/nassau-industrial-doors-limited.gbd9lg2y2.html,https://www.info-clipper.com/en/company/italy/ucit-srl.itd74znzj.html,
254,https://www.info-clipper.com/en/company/united-states/airbus-group-inc.usd1bmgoi.html,https://www.info-clipper.com/en/company/united-kingdom/orapi-applied-limited.gbde5pd2o.html,https://www.info-clipper.com/en/company/italy/wood-italiana-srl.itd72tsrt.html,
255,https://www.info-clipper.com/en/company/united-states/hyundai-motor-america.usd26juum.html,https://www.info-clipper.com/en/company/united-kingdom/genesis-oil-gas-consultants-limited.gbdc6ygvk.html,https://www.info-clipper.com/en/company/italy/geodis-holding-italia-spa.itd78e30r.html,
256,https://www.info-clipper.com/en/company/united-states/kia-america-inc.usdd9w0nz.html,https://www.info-clipper.com/en/company/united-kingdom/genesis-energies-consultants-ltd.gbd3teowg.html,https://www.info-clipper.com/en/company/italy/kayser-filtertech-italy-srl.itd74036t.html,
257,https://www.info-clipper.com/en/company/united-states/mitsubishi-motors-credit-of-america-inc.usdada7mq.html,https://www.info-clipper.com/en/company/united-kingdom/bmb-group-limited.gbd3niet0.html,https://www.info-clipper.com/en/company/italy/above-comparison-srl.itd7bxqct.html,
258,https://www.info-clipper.com/en/company/united-states/liberty-international-holdings-inc.usde0jblk.html,https://www.info-clipper.com/en/company/united-kingdom/bailie-group-limited.gbd3khq4j.html,https://www.info-clipper.com/en/company/italy/magnaki-srl.itd7b97vz.html,
259,https://www.info-clipper.com/en/company/united-states/sovos-compliance-llc.usd1bi4ll.html,https://www.info-clipper.com/en/company/united-kingdom/baird-group-limited.gbd3hw3ka.html,https://www.info-clipper.com/en/company/italy/magnaki-holding-srl.itd7anw43.html,
260,https://www.info-clipper.com/en/company/united-states/mazak-corporation.usd16frue.html,https://www.info-clipper.com/en/company/united-kingdom/baird-group-limited.gbd3l4wyt.html,https://www.info-clipper.com/en/company/italy/gl-events-italia-expo-srl.itd69fgw5.html,
261,https://www.info-clipper.com/en/company/united-states/epic-creations-inc.usd1c1xbf.html,https://www.info-clipper.com/en/company/united-kingdom/hilton-worldwide-manage-limited.gbd3l7d3a.html,https://www.info-clipper.com/en/company/italy/gl-events-italia-spa.itd72zxke.html,
262,https://www.info-clipper.com/en/company/united-states/stagwell-group-llc-the.usd1bpid2.html,https://www.info-clipper.com/en/company/united-kingdom/jpf-api-laminates-uk-limited.gbd3qf0di.html,https://www.info-clipper.com/en/company/italy/falconeri-srl.itd5lqs5t.html,
263,https://www.info-clipper.com/en/company/united-states/metlife-assignment-company-inc.usd1ydu33.html,https://www.info-clipper.com/en/company/united-kingdom/the-dorchester-limited.gbd3h2vz9.html,https://www.info-clipper.com/en/company/italy/ducati-motor-holding-spa.itd5lko3c.html,
264,https://www.info-clipper.com/en/company/united-states/norfolk-southern-corporation.usdta75e.html,https://www.info-clipper.com/en/company/united-kingdom/dorchester-group-limited.gbd4slv6h.html,https://www.info-clipper.com/en/company/italy/alberghi-gold-srl.itd7b0qg2.html,
265,https://www.info-clipper.com/en/company/united-states/miltope-corporation.usd1a5a6i.html,https://www.info-clipper.com/en/company/united-kingdom/dorchester-services-limited.gbd85lk3q.html,https://www.info-clipper.com/en/company/italy/sdf-spa.itd72tvaa.html,
266,https://www.info-clipper.com/en/company/united-states/onyx-graphics-inc.usda44b1i.html,https://www.info-clipper.com/en/company/united-kingdom/bank-of-america-national-association.gbd3h1h77.html,https://www.info-clipper.com/en/company/italy/same-deutz-fahr-italia-spa.itd737mbh.html,
267,https://www.info-clipper.com/en/company/united-states/kroll-llc.usd97brgs.html,https://www.info-clipper.com/en/company/united-kingdom/blackrock-group-limited.gbd3radld.html,https://www.info-clipper.com/en/company/italy/cd-24121-srl.itd699oer.html,
268,https://www.info-clipper.com/en/company/united-states/adidas-promotional-retail-operations-inc.usdecgdke.html,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-europe-limited.gbd4spm3o.html,https://www.info-clipper.com/en/company/italy/cd-spa.itdatyk83.html,
269,https://www.info-clipper.com/en/company/united-states/adidas-international-inc.usd2bada6.html,https://www.info-clipper.com/en/company/united-kingdom/blackrock-investment-management-limited.gbd4x60f5.html,https://www.info-clipper.com/en/company/italy/metsa-board-italia-srl.itd7a6r05.html,
270,https://www.info-clipper.com/en/company/united-states/dash-financial-technologies-llc.usd1xh6kh.html,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-international.gbd89yn00.html,https://www.info-clipper.com/en/company/italy/metso-spa.itd7lcfj7.html,
271,https://www.info-clipper.com/en/company/united-states/calypso-technology-inc.usd1wh667.html,https://www.info-clipper.com/en/company/united-kingdom/limelife-by-alcone-ltd.gbd3ozzzv.html,https://www.info-clipper.com/en/company/italy/fameccanicadata-spa.itd765ux2.html,
272,https://www.info-clipper.com/en/company/united-states/lions-gate-entertainment-inc.usd10gt7n.html,https://www.info-clipper.com/en/company/united-kingdom/ntt-europe-ltd.gbd89v67e.html,https://www.info-clipper.com/en/company/italy/give-back-beauty-srl.itd799s7q.html,
